評論,tokens
"改善頭皮出油真的要使用艾瑪絲出的洗髮精
之前都是在好市多購買大容量其他系列的洗髮精,忽然好市多沒賣了。
所以還是在官網購入了。
先來分享我頭皮(髮)請況:
我的頭皮有些異味，但不是很重，且髮根處有扁塌,頭髮髮絲感的狀況
每天洗頭卻還是一定會出現這些情況，不管用了什麼髮蜜粉乾洗頭髮，都是治標不治本。
成分中的,甘草次酸複合物能深入清潔頭皮毛孔油垢，穩定舒緩頭皮
搭配5α酯化鱷梨油調理頭皮的皮脂分泌，胺基酸溫和包覆油脂，洗完頭皮也不乾澀
頭髮出油造成的油膩感已經改善很多了。
味道則是淡淡的精油香味，很清爽清新","['改善', '頭皮', '出', '油', '真的', '要', '使用', '艾瑪絲', '出', '的', '洗髮精', '之前', '都', '是', '在', '好市', '多', '購買', '大', '容量', '其他', '系列', '的', '洗髮精', '忽然', '好市', '多', '沒', '賣', '了', '所以', '還是', '在', '官網', '購入', '了', '先', '來', '分享', '我', '頭皮髮', '請況', '我', '的', '頭皮', '有', '些', '異味', '但', '不', '是', '很', '重', '且', '髮根', '處', '有', '扁塌', '頭髮', '髮絲感', '的', '狀況', '每', '天', '洗', '頭', '卻', '還是', '一定', '會', '出現', '這些', '情況', '不管', '用', '了', '什麼', '髮蜜粉', '乾洗', '頭髮', '都', '是', '治標', '不', '治', '本', '成分', '中', '的', '甘草', '次酸', '複合物', '能', '深入', '清潔', '頭皮', '毛孔', '油垢', '穩定', '舒緩', '頭皮', '搭配', '酯化', '鱷梨油', '調理', '頭皮', '的', '皮脂', '分泌', '胺基酸', '溫和', '包覆', '油脂', '洗完', '頭皮', '也', '不', '乾澀', '頭髮', '出', '油', '造成', '的', '油膩感', '已經', '改善', '很多', '了', '味道', '則', '是', '淡淡', '的', '精油', '香味', '很', '清爽', '清新']"
"我買旅行組 在寶雅購入
100出頭一組
然後沒看到是豐盈系列
導致髮根自然捲 就更豐盈了  呵呵
還好沒有買大罐的 不然我又要轉送家人了....
這款香味算是很淡
不覺得是人工假香
泡沫豐盈倒是真的
用完快一罐也不會頭癢
整體還蠻不錯的  除了豐盈有點困擾外
之後會想再嘗試看看其他香味~","['我', '買', '旅行組', '在', '寶雅', '購入', '出頭', '一', '組', '然後', '沒', '看到', '是', '豐盈', '系列', '導致', '髮根', '自然捲', '就', '更', '豐盈', '了', '呵呵', '還好', '沒有', '買', '大', '罐', '的', '不然', '我', '又', '要', '轉送', '家人', '了', '這', '款', '香味', '算是', '很', '淡', '不', '覺得', '是', '人工', '假香', '泡沫', '豐盈', '倒是', '真的', '用完', '快', '一', '罐', '也', '不會', '頭癢', '整體', '還', '蠻', '不錯', '的', '除了', '豐盈', '有點', '困擾', '外', '之後', '會', '想', '再', '嘗試', '看看', '其他', '香味']"
"首先感謝cosme與海倫仙度絲提供的試用
由於換季的關係 都會伴隨著頭皮發癢及輕微頭皮屑的狀況
所以這次的試用真的來的剛剛好呀！
這次試用的是輕和去屑洗髮露(淨感水潤)
雖說品名是洗髮露，但產品本身是乳白色不透明的.
稍微濃稠的質地
用量不用太多. 就能搓出非常濃密的泡沫
這款讓我非常驚訝的是味道，是非常非常男生的味道.
那種男性沐浴乳的香味. 女生用起來可能會覺得味道太陽剛了！ 但我個人還能接受.畢竟重新過後味道會淡掉一些. 轉換成比較中性的味道.
整體使用下. 覺得還算好沖洗.但洗後稍微乾. 髮尾還是","['首先', '感謝', '與', '海倫仙度絲', '提供', '的', '試用', '由於', '換季', '的', '關係', '都', '會', '伴隨', '著', '頭皮', '發癢', '及', '輕微', '頭皮屑', '的', '狀況', '所以', '這', '次', '的', '試用', '真的', '來', '的', '剛剛', '好', '呀', '這', '次', '試用', '的', '是', '輕和', '去', '屑', '洗髮露', '淨感', '水潤', '雖說', '品名', '是', '洗髮露', '但', '產品', '本身', '是', '乳白色', '不', '透明', '的', '稍微', '濃稠', '的', '質地', '用量', '不用', '太多', '就', '能', '搓出', '非常', '濃密', '的', '泡沫', '這', '款', '讓', '我', '非常', '驚訝', '的', '是', '味道', '是', '非常', '非常', '男生', '的', '味道', '那', '種', '男性', '沐浴乳', '的', '香味', '女生', '用起來', '可能', '會', '覺得', '味道', '太', '陽剛', '了', '但', '我', '個人', '還', '能', '接受', '畢竟', '重新', '過後', '味道', '會', '淡掉', '一些', '轉換成', '比較', '中性', '的', '味道', '整體', '使用', '下', '覺得', '還', '算', '好', '沖洗', '但', '洗', '後', '稍微', '乾髮尾', '還是']"
"有人說，女人如果稱不上花容月貌，只要擁有一頭飄逸秀髮，就能穩坐背影殺手的寶座。的確，頭髮是女人的第二張臉，不論是齊腰如瀑的長髮，或是風情俏麗的短髮，都能呈現出不同的時尚風格。也許有很多女孩跟我一樣，志在追求蓬鬆的頭髮，這幾年來試過不少洗潤產品，在這邊跟大家分享，一用再用，一買再買的好物。
📌 先介紹自己的頭皮髮質狀況，🖤髮質：不軟不粗，介於中間，有染過。🖤頭皮：一天不洗頭，隔天絕對油。
不知道大家有沒有一個經驗⋯在冬天還好，每每在夏天洗完頭後，感覺頭皮還是有一股頭皮味（感覺頭皮有一層垢？？）我就是這種人啊","['有', '人', '說', '女人', '如果', '稱不上', '花容月貌', '只要', '擁有', '一', '頭', '飄逸', '秀髮', '就', '能', '穩', '坐', '背影', '殺手', '的', '寶座', '的確', '頭髮', '是', '女人', '的', '第二', '張', '臉', '不論', '是', '齊腰', '如', '瀑', '的', '長髮', '或是', '風情', '俏麗', '的', '短髮', '都', '能', '呈現出', '不同', '的', '時尚', '風格', '也許', '有', '很多', '女孩', '跟', '我', '一樣', '志在', '追求', '蓬鬆', '的', '頭髮', '這', '幾', '年', '來', '試', '過', '不少', '洗潤', '產品', '在', '這邊', '跟', '大家', '分享', '一', '用', '再', '用', '一', '買', '再', '買', '的', '好物', '先', '介紹', '自己', '的', '頭皮', '髮質', '狀況', '髮質', '不', '軟', '不', '粗介', '於', '中間', '有', '染', '過', '頭皮', '一', '天', '不', '洗頭', '隔天', '絕對', '油', '不', '知道', '大家', '有沒有', '一', '個', '經驗', '在', '冬天', '還好', '每每', '在', '夏天', '洗完', '頭', '後', '感覺', '頭皮', '還是', '有', '一', '股', '頭皮味', '感覺', '頭皮', '有', '一', '層', '垢', '我', '就', '是', '這', '種', '人', '啊']"
"會知道J個開架式洗沐品牌是去年在Ur上的活動頁注意到的，像這種開架式的洗髮精來說屬於日常消耗品，能做到CP值高且成分大多天然實屬難得，當然這兩年開架洗髮精也開始走有機風（很重要！）但Timotei整個品牌全系列洗髮精都是Made in Japan頓時覺得很高凹凹凹級，當初在Watsons鎖定要從哪幾個香味下手時，就對茶樹清爽植萃洗髮精充滿好感，因為光看包裝就覺得清爽可愛啊（笑吟吟）
Timotei整個品牌的洗髮精主打歐洲認證自然有機的成分和零矽靈，天然的茶樹及綠茶精粹不僅很適合拿來夏天洗頭，洗髮精是透明帶","['會', '知道', '個', '開架式', '洗沐', '品牌', '是', '去年', '在', '上', '的', '活動頁', '注意到', '的', '像', '這', '種', '開架式', '的', '洗髮精', '來', '說', '屬於', '日常', '消耗品', '能', '做到', '值', '高', '且', '成分', '大多', '天然', '實', '屬', '難得', '當然', '這', '兩', '年', '開架', '洗髮精', '也', '開始', '走', '有機風', '很', '重要', '但', '整', '個', '品牌', '全', '系列', '洗髮精', '都', '是', '頓時', '覺得', '很', '高', '凹凹凹級', '當初', '在', '鎖定', '要', '從', '哪', '幾', '個', '香味', '下手', '時', '就', '對', '茶樹', '清爽', '植萃', '洗髮精', '充滿', '好感', '因為', '光', '看', '包裝', '就', '覺得', '清爽', '可愛', '啊', '笑吟吟', '整', '個', '品牌', '的', '洗髮精', '主打', '歐洲', '認證', '自然', '有機', '的', '成分', '和', '零矽靈', '天然', '的', '茶樹', '及', '綠茶', '精粹', '不僅', '很', '適合', '拿來', '夏天', '洗頭', '洗髮精', '是', '透明帶']"
"＊＊本文為 //我的秀髮-強健修護洗髮精[強健髮根]// ＊＊
跟 //我的
小棕瓶
-淨透舒活洗髮精// 顏色一樣。
PS. 我懶得申請產品新建置, 審核都要好久...
洗髮精就是個一直在換牌子、一直嘗試哪個牌子好用的品項～
我偶爾也會想嘗試韓系保養品牌 innisfree 的洗髮精，
所以購入了兩瓶專櫃小姐推薦的口味：
🌱 強健修護洗髮精 (棕色)
🌱 水漾潤澤洗髮精 (白色)
這一篇心得主要分享棕色的強健修護洗髮精～
原本我把這一瓶當作想深層清潔頭皮時使用，
但是我發現它洗起來非常的乾澀，
上網一查","['本', '文', '為', '我', '的', '秀髮', '強健', '修護', '洗髮精', '強健髮根', '跟', '我', '的', '小棕', '瓶', '淨透', '舒活', '洗髮精', '顏色', '一樣', '我', '懶得', '申請', '產品', '新', '建置', '審核', '都', '要', '好', '久', '洗髮精', '就', '是', '個', '一直', '在', '換', '牌子', '一直', '嘗試', '哪', '個', '牌子', '好用', '的', '品項', '我', '偶爾', '也', '會', '想', '嘗試', '韓系', '保養', '品牌', '的', '洗髮精', '所以', '購入', '了', '兩', '瓶', '專櫃', '小姐', '推薦', '的', '口味', '強健', '修護', '洗髮精', '棕色', '水漾', '潤澤', '洗髮精', '白色', '這', '一', '篇', '心得', '主要', '分享', '棕色', '的', '強健', '修護', '洗髮精', '原本', '我', '把', '這', '一', '瓶', '當作', '想', '深層', '清潔', '頭皮', '時', '使用', '但是', '我', '發現', '它', '洗起來', '非常', '的', '乾澀', '上網', '一', '查']"
之前使用的咖啡因的產品，都會稍微有頭皮過敏不舒服刺痛的感覺，這款產品在使用上好像沒有遇到類似相關的問題，感覺頭髮比較強韌不容易斷裂，髮質部分也覺得比之前產品使用過後還有比較舒服的感覺，有考慮長期來使用這款產品來保護頭皮頭髮，也會推薦給身邊的親朋好友來使用這一款產品，目前大致上使用的感覺還算滿意，但是還需要長期觀察後續狀況,"['之前', '使用', '的', '咖啡因', '的', '產品', '都', '會', '稍微', '有', '頭皮', '過敏', '不', '舒服', '刺痛', '的', '感覺', '這', '款', '產品', '在', '使用', '上', '好像', '沒有', '遇到', '類似', '相關', '的', '問題', '感覺', '頭髮', '比較', '強韌', '不', '容易', '斷裂', '髮質', '部分', '也', '覺得', '比', '之前', '產品', '使用', '過後', '還', '有', '比較', '舒服', '的', '感覺', '有', '考慮', '長期', '來', '使用', '這', '款', '產品', '來', '保護', '頭皮', '頭髮', '也', '會', '推薦給', '身邊', '的', '親朋好友', '來', '使用', '這', '一', '款', '產品', '目前', '大致上', '使用', '的', '感覺', '還', '算', '滿意', '但是', '還', '需要', '長期', '觀察', '後續', '狀況']"
"Neogence 霓淨思 超清爽控油蓬鬆洗髮精 OIL CONTROL VOLUMIZING SHAMPOO
⬢ 主打：清爽蓬鬆｜拯救油頭 髮根扁塌 頭皮異味｜溫和水楊酸 角質代謝｜植物角蛋白 蓬鬆彈力
｜清新茶香 (前/佛手柑.  中/鐵觀音.  後/高山青茶)
⬢ 心得：他是透明無色的洗髮精，味道有佛手柑的清甜、一些香草植物味道、一些茶香氣 但我沒有辦法辨識觀音還是高山青😅
-
起泡速度普通，泡泡密度正常，泡泡量偏多～ 頭皮感受微涼
是好沖洗的，但是頭髮會略有澀感，以我這個細軟髮來說，需要一點點潤髮乳","['霓淨思超', '清爽', '控油', '蓬鬆', '洗髮精', '主打', '清爽', '蓬鬆', '拯救', '油', '頭髮根', '扁塌', '頭皮', '異味', '溫和', '水楊酸', '角質', '代謝', '植物', '角蛋白', '蓬鬆', '彈力', '清新', '茶香', '前佛手柑', '中鐵', '觀音', '後', '高山', '青茶', '心得', '他', '是', '透明', '無色', '的', '洗髮精', '味道', '有', '佛手柑', '的', '清甜', '一些', '香草', '植物', '味道', '一些', '茶', '香氣', '但', '我', '沒有', '辦法', '辨識', '觀音', '還是', '高山青', '起泡', '速度', '普通', '泡泡', '密度', '正常', '泡泡量', '偏', '多', '頭皮', '感受', '微', '涼', '是', '好', '沖洗', '的', '但是', '頭髮', '會', '略', '有', '澀感', '以', '我', '這', '個', '細軟髮', '來', '說', '需要', '一點點', '潤髮乳']"
"訴求擁有健康的頭皮，才是強健髮質的根本
強健豐盈的關鍵，從調理頭皮環境開始
■專為調理頭皮健康設計的洗髮液
■補充頭皮養分，強化自我防禦力
■打造健康頭皮，滋養健髮生命力
■無添加矽靈、SLS、化學防腐劑、皂鹼和人工色素
覺得此產品和＜角質淨化洗髮精＞一樣沒什麼泡沫
使用後明顯不一樣的地方就是使用時不會有清涼感
雖然他的起泡力沒有很好，覺得它可以調理頭皮健康環境
無矽靈添加洗淨後髮絲有些乾澀
吹乾後感覺很蓬鬆舒爽
喜歡使用時頭皮有涼涼的舒爽感，如果有清涼感會更加分
會嘗試他們家的其他系列","['訴求', '擁有', '健康', '的', '頭皮', '才', '是', '強健', '髮質', '的', '根本', '強健', '豐盈', '的', '關鍵', '從', '調理', '頭皮', '環境', '開始', '專', '為', '調理', '頭皮', '健康', '設計', '的', '洗髮液', '補充', '頭皮', '養分', '強化', '自我', '防禦', '力', '打造', '健康', '頭皮', '滋養', '健髮', '生命力', '無', '添加', '矽靈', '化學', '防腐劑', '皂鹼', '和', '人工', '色素', '覺得', '此', '產品', '和', '角質', '淨化', '洗髮精', '一樣', '沒', '什麼', '泡沫', '使用', '後', '明顯', '不', '一樣', '的', '地方', '就是', '使用', '時', '不會', '有', '清涼感', '雖然', '他', '的', '起泡力', '沒有', '很', '好', '覺得', '它', '可以', '調理', '頭皮', '健康', '環境', '無', '矽靈', '添加', '洗淨', '後', '髮絲', '有些', '乾澀', '吹乾', '後', '感覺', '很', '蓬鬆', '舒爽', '喜歡', '使用', '時', '頭皮', '有', '涼涼', '的', '舒爽感', '如果', '有', '清涼感', '會', '更加', '分會', '嘗試', '他們', '家', '的', '其他', '系列']"
"Bananal - 胺基酸香氛洗髮精 - 花漾白麝香
之前洗髮店的都推薦我說洗髮精就是要用透明的這種，對於頭髮會比較好
有些人可能會覺得要越稠才洗的越乾淨，我先前也是這麼認為的
這款不含矽靈，洗起來真的很香，而且非常容易起泡泡🫧泡沫非常的細緻
還有一個重點，洗完感覺很輕盈，不厚重！❤️
洗完吹乾也保有光澤！真的可以回購👍🏻👍🏻👍🏻❤️❤️","['胺基酸', '香氛', '洗髮精', '花漾', '白麝香', '之前', '洗髮店', '的', '都', '推薦', '我', '說', '洗髮精', '就', '是', '要', '用', '透明', '的', '這', '種', '對於', '頭髮', '會', '比較', '好', '有些', '人', '可能', '會', '覺得', '要', '越', '稠', '才', '洗', '的', '越', '乾淨', '我', '先前', '也', '是', '這麼', '認為', '的', '這', '款', '不', '含', '矽靈', '洗起來', '真的', '很', '香', '而且', '非常', '容易', '起', '泡泡', '泡沫', '非常', '的', '細緻', '還', '有', '一', '個', '重點', '洗完', '感覺', '很', '輕盈', '不', '厚重', '洗完', '吹乾', '也', '保有', '光澤', '真的', '可以', '回購']"
"這次拿到的Hair Recipe洗髮精試用，
對這一罐的第一印象就是這瓶身設計也太可愛了吧！！
雖然是塑膠罐但質感很好，
洗髮乳味道有種檸檬清香，不是過於濃烈的那種，
廠商居然有主打針對細軟髮！
除了很好起泡外，也很好沖乾淨，
重點是洗後完全不乾澀。
現在天氣這麼熱，使用這罐真的洗得很舒服。","['這', '次', '拿到', '的', '洗髮精', '試用', '對', '這', '一', '罐', '的', '第一', '印象', '就', '是', '這', '瓶身', '設計', '也', '太', '可愛', '了', '吧', '雖然', '是', '塑膠罐', '但', '質感', '很', '好', '洗髮乳', '味道', '有', '種', '檸檬', '清香', '不', '是', '過於', '濃烈', '的', '那', '種', '廠商', '居然', '有', '主打針', '對', '細', '軟髮', '除了', '很', '好', '起泡', '外', '也', '很', '好', '沖', '乾淨', '重點', '是', '洗', '後', '完全', '不', '乾澀', '現在', '天氣', '這麼', '熱', '使用', '這', '罐', '真的', '洗', '得', '很', '舒服']"
"屈臣氏購入，價格是239元，常常搭配折扣會更便宜，回購第3次了，
我是油性髮質、細軟髮、髮量不多，
如果用到不對的洗髮精，常常下午3、4點頭髮就已經塌到天邊去，
一直尋尋覓覓可以讓我洗完到隔天下午都還是能維持頭髮蓬鬆的洗髮精。
陸續用過施巴的油性洗髮乳，前陣子很夯的奇異果洗髮精，
各種標榜油性髮質適用的我都買過╮(￣▽￣)╭效果有些還可以，有些很雷，
唯獨只有這一款洗髮露會讓我一直想要回購。
通常在晚上10點多洗頭，會洗兩次，起泡很容易，而且洗完頭髮也不會感到乾澀，
最重要的是到隔天洗澡前頭髮的扁塌程度大","['屈臣氏', '購入', '價格', '是', '元', '常常', '搭配', '折扣', '會', '更', '便宜', '回購', '第', '次', '了', '我', '是', '油性', '髮質', '細軟', '髮', '髮量', '不', '多', '如果', '用到', '不', '對', '的', '洗髮精', '常常', '下午', '點', '頭髮', '就', '已經', '塌到', '天', '邊', '去', '一直', '尋尋覓覓', '可以', '讓', '我', '洗完', '到', '隔天', '下午', '都', '還是', '能', '維持', '頭髮', '蓬鬆', '的', '洗髮精', '陸續', '用', '過', '施巴', '的', '油性', '洗髮乳', '前陣子', '很', '夯', '的', '奇異果', '洗髮精', '各', '種', '標榜', '油性', '髮質', '適用', '的', '我', '都', '買', '過', '效果', '有些', '還可以', '有些', '很', '雷', '唯獨', '只有', '這', '一', '款', '洗髮露', '會', '讓', '我', '一直', '想要', '回購', '通常', '在', '晚上', '點', '多', '洗頭', '會', '洗', '兩', '次', '起泡', '很', '容易', '而且', '洗完', '頭髮', '也', '不會', '感到', '乾澀', '最', '重要', '的', '是', '到', '隔天', '洗澡', '前', '頭髮', '的', '扁塌', '程度', '大']"
"康是美點數兌換
10種高營養植物性養護成份，5大無添加。
它的味道很香很濃郁，是我喜歡的味道但形容不出來。
泡沫豐富，起泡也很容易。
雖然是清爽的，但事實上，它洗起來並不是我認知的清爽。
它是偏向滋潤的那種，洗完以後頭髮不會乾澀，是比較滑順的那種狀態，稍微有些滑溜(以上皆為濕狀態)。
不過它的清爽，或許是跟它另一款比較之下，比另一款清爽吧！
這罐最讓我喜歡的是它的香味。
但是使用上比較不偏好那種洗起來頭髮滑溜的類型。","['康', '是', '美', '點數', '兌換', '種', '高', '營養', '植物性', '養護', '成份', '大無', '添加', '它', '的', '味道', '很', '香', '很', '濃郁', '是', '我', '喜歡', '的', '味道', '但', '形容', '不', '出來', '泡沫', '豐富', '起泡', '也', '很', '容易', '雖然', '是', '清爽', '的', '但', '事實', '上', '它', '洗起來', '並', '不', '是', '我', '認知', '的', '清爽', '它', '是', '偏向', '滋潤', '的', '那', '種', '洗完', '以後', '頭髮', '不會', '乾澀', '是', '比較', '滑順', '的', '那', '種', '狀態', '稍微', '有些', '滑溜', '以上', '皆', '為', '濕', '狀態', '不過', '它', '的', '清爽', '或許', '是', '跟', '它', '另', '一', '款', '比較', '之下', '比', '另', '一', '款', '清爽', '吧', '這', '罐', '最', '讓', '我', '喜歡', '的', '是', '它', '的', '香味', '但是', '使用', '上', '比較', '不', '偏好', '那', '種', '洗起來', '頭髮', '滑溜', '的', '類型']"
抱著試試看的心情買了這款有點貴的洗髮精，香味其實很淡，雖說是檸檬綠茶洗髮精，但是沒什麼檸檬味，倒是有一點點茶味，起泡力也還不錯，很好沖淨，洗完覺得還挺清爽的，不過如果單用洗髮精沒潤髮的話，吹乾梳頭髮時會覺得稍微乾澀一點，建議要搭配護髮或是潤髮產品一起用會比較好.,"['抱', '著', '試試', '看', '的', '心情', '買', '了', '這', '款', '有點', '貴', '的', '洗髮精', '香味', '其實', '很', '淡', '雖說', '是', '檸檬', '綠茶', '洗髮精', '但是', '沒', '什麼', '檸檬味', '倒是', '有', '一點點', '茶味', '起泡力', '也', '還', '不錯', '很', '好', '沖淨', '洗完', '覺得', '還', '挺', '清爽', '的', '不過', '如果', '單', '用', '洗髮精', '沒', '潤髮', '的話', '吹乾', '梳', '頭髮', '時', '會', '覺得', '稍微', '乾澀', '一點', '建議', '要', '搭配', '護髮', '或是', '潤髮', '產品', '一起', '用', '會', '比較', '好']"
"森歐黎漾淨平衡系列的洗髮護髮沐浴乳都是同一個味道(護髮的味道比較淡些) 我超喜歡這系列的味道(雖然不知道這是甚麼味道) 讓我聯想到清晨的森林 味道在洗完澡後一陣子都能感覺到圍繞著自己
這款洗髮精挺好起泡的 清潔力也挺好 很好沖乾淨 不過洗完後髮絲會比較乾 但可以用同系列的護髮稍微潤絲一下
洗完的頭髮也蠻蓬鬆的","['森歐黎', '漾淨', '平衡', '系列', '的', '洗髮', '護髮', '沐浴乳', '都', '是', '同', '一', '個', '味道', '護髮', '的', '味道', '比較', '淡', '些', '我', '超', '喜歡', '這', '系列', '的', '味道', '雖然', '不', '知道', '這', '是', '甚麼', '味道', '讓', '我', '聯想到', '清晨', '的', '森林', '味道', '在', '洗完', '澡', '後', '一陣子', '都', '能', '感覺到', '圍繞', '著', '自己', '這', '款', '洗髮精', '挺好', '起泡', '的', '清潔力', '也', '挺好', '很', '好', '沖', '乾淨', '不過', '洗完', '後', '髮絲', '會', '比較', '乾', '但', '可以', '用', '同', '系列', '的', '護髮', '稍微', '潤絲', '一下', '洗完', '的', '頭髮', '也', '蠻', '蓬鬆', '的']"
"艾瑪絲的5a捷利頭皮淨化液真的超好用的
草本的香味真的非常療癒
我本身有染髮漂髮，所以一般時候都會用矯色洗髮精來維持髮色
但矯色洗髮精本來就是為了護色，清潔力就會很差
為了頭皮的健康，所以接觸了艾瑪絲的5a捷利頭皮淨化液
其實第一瓶是買護色的頭皮淨化液
但我想了想，我都會用矯色了，好像就不用特別使用護色頭皮淨化液
這樣我就可以購買5a捷利頭皮淨化液的補充瓶回來
不用一直購買小瓶子
我都會在週末，好好來清潔我的頭皮
讓平日隨便的我，可以放鬆點
已經回購好幾次了，也推坑了好幾位朋友
大家都讚不絕口","['艾瑪絲', '的', '捷利', '頭皮', '淨化液', '真的', '超', '好用', '的', '草本', '的', '香味', '真的', '非常', '療癒', '我', '本身', '有', '染髮', '漂髮', '所以', '一般', '時候', '都', '會', '用', '矯色', '洗髮精', '來', '維持', '髮色', '但', '矯色', '洗髮精', '本來', '就', '是', '為了', '護色', '清潔力', '就', '會', '很', '差', '為', '了', '頭皮', '的', '健康', '所以', '接觸', '了', '艾瑪絲', '的', '捷利', '頭皮', '淨化液', '其實', '第一', '瓶', '是', '買', '護色', '的', '頭皮', '淨化液', '但', '我', '想', '了', '想', '我', '都', '會', '用', '矯色', '了', '好像', '就', '不用', '特別', '使用', '護色', '頭皮', '淨化液', '這樣', '我', '就', '可以', '購買', '捷利', '頭皮', '淨化液', '的', '補充瓶', '回來', '不用', '一直', '購買', '小', '瓶子', '我', '都', '會', '在', '週末', '好好', '來', '清潔', '我', '的', '頭皮', '讓', '平日', '隨便', '的', '我', '可以', '放鬆', '點', '已經', '回購', '好幾', '次', '了', '也', '推坑', '了', '好幾', '位', '朋友', '大家', '都', '讚不絕口']"
"之前特價買一送一時入手的。
它的香氣挺舒服的，不會嗆鼻，但不會太持久。
它名為淨化控油，護理頭皮。但我用了它一星期之用(洗了5次)，頭髮完全不蓬鬆，而且12小時左右就感覺出油了。
我明明是乾性頭皮居然變成這樣，真的讓我很傻眼。
在洗第三次時頭皮長了痘子。😵‍💫😵‍💫😵‍💫
已經好久沒有這個情況了，之前是用台塑生醫的洗髮精，再來就是它了。
才洗完頭髮半天，感覺像是3天沒洗頭。
我應該是會把拿來刷廁所了吧！味道挺香，應該很不錯。","['之前', '特價', '買', '一', '送', '一時', '入手', '的', '它', '的', '香氣', '挺', '舒服', '的', '不會', '嗆鼻', '但', '不會', '太', '持久', '它', '名為', '淨化', '控油', '護理', '頭皮', '但', '我', '用', '了', '它', '一', '星期', '之', '用', '洗', '了', '次', '頭髮', '完全', '不', '蓬鬆', '而且', '小時', '左右', '就', '感覺', '出', '油', '了', '我', '明明', '是', '乾性', '頭皮', '居然', '變成', '這樣', '真的', '讓', '我', '很', '傻眼', '在', '洗', '第三', '次', '時', '頭皮', '長', '了', '痘子', '已經', '好', '久', '沒有', '這', '個', '情況', '了', '之前', '是', '用', '台塑', '生醫', '的', '洗髮精', '再來', '就', '是', '它', '了', '才', '洗完', '頭髮', '半', '天', '感覺', '像是', '天', '沒', '洗頭', '我', '應該', '是', '會', '把', '拿來', '刷廁所', '了', '吧', '味道', '挺', '香', '應該', '很', '不錯']"
"愛美是女人的天性
愛花錢是我的本性
-
什麼都愛嘗鮮 ~ 所以什麼都買 ~
因為自己是混合偏油
所以對黏膩感油膩感非常不能接受
龜毛的我 XD ~
-
美吾髮 - 【鼠尾草海鹽沁香洗髮露】
正品 *1
-
就是一款很普通但又不討厭的洗髮乳
香香的味道還不錯聞
很好起泡也很好沖洗
洗完也不會乾澀之類的
但就是沒有什麼特別吸引我的點
如果真的要找的話大概就是很便宜吧 ~
-/
謝謝。","['愛美', '是', '女人', '的', '天性', '愛', '花錢', '是', '我', '的', '本性', '什麼', '都', '愛', '嘗鮮', '所以', '什麼', '都', '買', '因為', '自己', '是', '混合', '偏油', '所以', '對', '黏膩感', '油膩感', '非常', '不能', '接受', '龜毛', '的', '我', '美', '吾', '髮', '鼠尾草', '海鹽', '沁香', '洗髮露', '正品', '就', '是', '一', '款', '很', '普通', '但', '又', '不', '討厭', '的', '洗髮乳', '香香', '的', '味道', '還', '不錯', '聞', '很', '好', '起泡', '也', '很', '好', '沖洗洗完', '也', '不會', '乾澀', '之類', '的', '但', '就是', '沒有', '什麼', '特別', '吸引', '我', '的', '點', '如果', '真的', '要', '找', '的話', '大概', '就', '是', '很', '便宜', '吧', '謝謝']"
"這罐我也已經空空賞了~~
我個人滿喜歡這種特潤版的髮浴...
滋潤度很夠~~
有時候很懶惰的時候...
洗完可以直接抹上髮由吹乾就好~~
不用潤髮或用髮膜~~
洗完就還滿柔順滋潤不乾燥~~~
質地很特別~~
有點乳霜狀~~
但~滿好起泡的~~
味道是濃濃的~~花香
我個人還滿喜歡這種人工香料味
🤣🤣🤣🤣🤣🤣🤣🤣🤣
對味道敏感的人....
可能真的要找試用品來試試看~~
這款倒滿推薦跟我一樣懶的人~~~
之後有染頭髮會再回購這款髮浴~~
好用~~有滋潤~~有很香~~
謝謝大家收看超專業的心得分享
o(*^＠","['這', '罐', '我', '也', '已經', '空空', '賞', '了', '我', '個人', '滿', '喜歡', '這', '種', '特潤版', '的', '髮浴', '滋潤度', '很', '夠', '有時候', '很', '懶惰', '的', '時候', '洗完', '可以', '直接', '抹上', '髮', '由', '吹乾', '就', '好', '不用', '潤髮', '或', '用', '髮膜', '洗完', '就', '還', '滿', '柔順', '滋潤', '不', '乾燥', '質地', '很', '特別', '有', '點', '乳霜狀', '但', '滿', '好', '起泡', '的', '味道', '是', '濃濃', '的', '花香', '我', '個人', '還', '滿', '喜歡', '這', '種', '人工', '香', '料味', '對', '味道', '敏感', '的', '人', '可能', '真的', '要', '找', '試用品', '來', '試試', '看', '這', '款', '倒', '滿', '推薦', '跟', '我', '一樣', '懶', '的', '人', '之後', '有', '染', '頭髮', '會', '再', '回購', '這', '款', '髮浴', '好', '用', '有', '滋潤', '有', '很', '香', '謝謝', '大家', '收看', '超專業', '的', '心得', '分享']"
